"datetime","V1"
2021-04-03,1.79166666666667
2021-04-04,1.77234042553191
2021-04-05,1.72021276595745
2021-04-06,1.64631578947368
2021-04-07,1.65376344086022
2021-04-08,1.57741935483871
2021-04-09,1.52021276595745
2021-04-10,1.509375
2021-04-11,1.57708333333333
2021-04-12,1.57446808510638
2021-04-13,1.54787234042553
2021-04-14,1.51145833333333
2021-04-15,1.47604166666667
2021-04-16,1.48817204301075
2021-04-17,1.58191489361702
2021-04-18,1.62842105263158
2021-04-19,1.68617021276596
2021-04-20,1.6169014084507
2021-04-21,1.38315789473684
2021-04-22,1.3031914893617
2021-04-23,1.27052631578947
2021-04-24,1.21684210526316
2021-04-25,1.18541666666667
2021-04-26,1.17096774193548
2021-04-27,1.14736842105263
2021-04-28,1.11170212765957
2021-04-29,1.10421052631579
2021-04-30,1.109375
2021-05-01,1.12857142857143
2021-05-02,1.11894736842105
2021-05-03,1.10729166666667
2021-05-04,1.12065217391304
2021-05-05,1.08829787234043
2021-05-06,1.09789473684211
2021-05-07,1.1
2021-05-08,1.0875
2021-05-09,1.09894736842105
2021-05-10,1.10947368421053
2021-05-11,1.15425531914894
2021-05-12,1.11505376344086
2021-05-13,1.13085106382979
2021-05-14,1.11354166666667
2021-05-15,1.12234042553191
2021-05-16,1.13125
2021-05-17,1.14583333333333
2021-05-18,1.18526315789474
2021-05-19,1.14042553191489
2021-05-20,1.13406593406593
2021-05-21,1.11789473684211
2021-05-22,1.11473684210526
2021-05-23,1.11578947368421
2021-05-24,1.12765957446809
2021-05-25,1.12659574468085
2021-05-26,1.10967741935484
2021-05-27,1.22941176470588
2021-05-28,1.39578947368421
2021-05-29,1.38260869565217
2021-05-30,1.34148936170213
2021-05-31,1.33157894736842
2021-06-01,1.33958333333333
2021-06-02,1.34574468085106
2021-06-03,1.34042553191489
2021-06-04,1.34315789473684
2021-06-05,1.36315789473684
2021-06-06,1.31489361702128
2021-06-07,1.32916666666667
2021-06-08,1.37083333333333
2021-06-09,1.34042553191489
2021-06-10,1.34838709677419
2021-06-11,1.32631578947368
2021-06-12,1.33854166666667
2021-06-13,1.33958333333333
2021-06-14,1.45
2021-06-15,1.42365591397849
2021-06-16,1.525
2021-06-17,1.57538461538462
2021-06-18,1.51354166666667
2021-06-19,1.46421052631579
2021-06-20,1.45368421052632
2021-06-21,1.4031914893617
2021-06-22,1.41702127659574
2021-06-23,1.50736842105263
2021-06-24,1.54148936170213
2021-06-25,1.5625
2021-06-26,1.60947368421053
2021-06-27,1.58541666666667
2021-06-28,1.61578947368421
2021-06-29,1.67380952380952
2021-06-30,1.52083333333333
2021-07-01,1.5031914893617
2021-07-02,1.51041666666667
2021-07-03,1.47684210526316
2021-07-04,1.48617021276596
2021-07-05,1.490625
2021-07-06,1.42553191489362
2021-07-07,1.39368421052632
2021-07-08,1.3936170212766
2021-07-09,1.36875
2021-07-10,1.36703296703297
2021-07-11,1.33707865168539
2021-07-12,1.32127659574468
2021-07-13,1.21808510638298
2021-07-14,1.19462365591398
2021-07-15,1.21368421052632
2021-07-16,1.28105263157895
2021-07-17,1.31397849462366
2021-07-18,1.36382978723404
2021-07-19,1.38191489361702
2021-07-20,1.41894736842105
2021-07-21,1.43655913978495
2021-07-22,1.41063829787234
2021-07-23,1.58958333333333
2021-07-24,1.48191489361702
2021-07-25,1.53125
2021-07-26,1.54042553191489
2021-07-27,1.60208333333333
2021-07-28,1.42365591397849
2021-07-29,1.49255319148936
2021-07-30,1.59574468085106
2021-07-31,1.73225806451613
2021-08-01,1.56
2021-08-02,1.48333333333333
2021-08-03,1.43333333333333
2021-08-04,1.47127659574468
2021-08-05,1.4
2021-08-06,1.346875
2021-08-07,1.3804347826087
2021-08-08,1.55052631578947
2021-08-09,1.59895833333333
2021-08-10,1.6468085106383
2021-08-11,1.69021739130435
2021-08-12,1.66105263157895
2021-08-13,1.55894736842105
2021-08-14,1.62083333333333
2021-08-15,1.60531914893617
2021-08-16,1.609375
2021-08-17,1.63854166666667
2021-08-18,1.68297872340426
2021-08-19,1.80208333333333
2021-08-20,1.79894736842105
2021-08-21,1.77263157894737
2021-08-22,1.92604166666667
2021-08-23,1.83440860215054
2021-08-24,1.73870967741935
2021-08-25,1.79090909090909
2021-08-26,1.61309523809524
2021-08-27,1.63333333333333
2021-08-28,1.62736842105263
2021-08-29,1.61979166666667
2021-08-30,1.70537634408602
2021-08-31,1.79891304347826
2021-09-01,1.62604166666667
2021-09-02,1.58
2021-09-03,1.65894736842105
2021-09-04,1.57708333333333
2021-09-05,1.60625
2021-09-06,1.640625
2021-09-07,1.678125
2021-09-08,1.50416666666667
2021-09-09,1.41263157894737
2021-09-10,1.35
2021-09-11,1.40526315789474
2021-09-12,1.36382978723404
2021-09-13,1.428125
2021-09-14,1.57204301075269
2021-09-15,1.46847826086957
2021-09-16,1.4375
2021-09-17,1.521875
2021-09-18,1.59673913043478
2021-09-19,1.68260869565217
2021-09-20,1.57708333333333
2021-09-21,1.58510638297872
2021-09-22,1.625
2021-09-23,0.6075
2021-09-24,0.678260869565217
2021-09-25,0.698924731182796
2021-09-26,0.765625
2021-09-27,0.786315789473684
2021-09-28,0.877173913043478
2021-09-29,0.914736842105263
2021-09-30,0.893684210526316
2021-10-01,0.946875
2021-10-02,0.892631578947368
2021-10-03,0.864583333333333
2021-10-04,0.552873563218391
2021-11-02,0.00105263157894737
2021-11-03,0.015625
2021-11-04,0.0404255319148936
2021-11-05,0.084375
2021-11-06,0.169473684210526
2021-11-07,0.190322580645161
2021-11-08,0.224468085106383
2021-11-09,0.276595744680851
2021-11-10,0.290625
2021-11-11,0.315789473684211
2021-11-12,0.297916666666667
2021-11-13,0.314736842105263
2021-11-14,0.328421052631579
2021-11-15,1.06043956043956
2021-11-16,2.69375
2021-11-17,2.70631578947368
2021-11-18,2.71170212765957
2021-11-19,2.69891304347826
2021-11-20,2.72210526315789
2021-11-21,2.74210526315789
2021-11-22,2.74526315789474
2021-11-23,2.78125
2021-11-24,2.84893617021277
2021-11-25,2.84042553191489
2021-11-26,2.88421052631579
2021-11-27,2.9
2021-11-28,2.92127659574468
2021-11-29,2.94947368421053
2021-11-30,2.97083333333333
2021-12-01,2.98958333333333
2021-12-02,2.99569892473118
2021-12-03,3
2021-12-04,3.01368421052632
2021-12-05,2.99479166666667
2021-12-06,2.96210526315789
2021-12-07,2.93684210526316
2021-12-08,2.88645833333333
2021-12-09,2.81041666666667
2021-12-10,2.74895833333333
2021-12-11,2.68229166666667
2021-12-12,2.60430107526882
2021-12-13,2.56666666666667
2021-12-14,2.546875
2021-12-15,2.50212765957447
2021-12-16,2.41294117647059
2021-12-17,1.47105263157895
2021-12-18,1.09705882352941
2022-02-09,2.06052631578947
2022-02-10,1.77096774193548
2022-02-11,1.56966292134831
2022-02-12,1.78020833333333
2022-02-13,1.79574468085106
2022-02-14,1.80208333333333
2022-02-15,1.82340425531915
2022-02-16,1.8247311827957
2022-02-17,1.82736842105263
2022-02-18,1.78645833333333
2022-02-19,1.82083333333333
2022-02-20,1.90104166666667
2022-02-21,1.83297872340426
2022-02-22,1.97959183673469
2022-02-23,1.8967032967033
2022-02-24,2.00105263157895
2022-02-25,1.89677419354839
2022-02-26,2.02234042553191
2022-02-27,2.00851063829787
2022-02-28,1.92083333333333
2022-03-01,2.37368421052632
2022-03-02,2.24130434782609
2022-03-03,2.08829787234043
2022-03-04,2.034
2022-03-05,2.21475409836066
2022-03-07,2.25744680851064
2022-03-08,2.22083333333333
2022-03-09,2.321875
2022-03-10,2.3
2022-03-11,2.37446808510638
2022-03-12,2.57358490566038
2022-03-13,2.54791666666667
2022-03-14,2.49791666666667
2022-03-15,2.46162790697674
2022-03-16,2.43529411764706
2022-03-17,2.21868131868132
2022-03-18,1.85520833333333
2022-03-19,1.83297872340426
2022-03-20,1.82659574468085
2022-03-21,1.80161290322581
2022-04-04,1.03157894736842
2022-04-05,0.832291666666667
2022-04-06,0.795789473684211
2022-04-07,0.827368421052632
2022-04-08,0.822368421052632
2022-04-09,0.795789473684211
2022-04-10,0.827368421052632
2022-04-11,0.834375
2022-04-12,0.864893617021277
2022-04-13,0.878260869565217
2022-04-14,0.893548387096774
2022-04-15,0.898360655737705
2022-04-16,0.945744680851064
2022-04-17,0.937634408602151
2022-04-18,0.945833333333333
2022-04-19,0.9
2022-04-20,0.902105263157895
2022-04-21,0.89468085106383
2022-04-22,0.896875
2022-04-23,0.897894736842105
2022-04-24,0.893333333333333
2022-04-25,0.890217391304348
2022-04-26,0.910416666666667
2022-04-27,0.865263157894737
2022-04-28,0.88
2022-04-29,0.842857142857143
2022-04-30,0.884615384615385
2022-05-01,0.86875
2022-05-02,0.924615384615385
2022-05-03,1.34565217391304
2022-05-04,2.17291666666667
2022-05-05,2.18627450980392
2022-05-06,2.16021505376344
2022-05-07,2.14315789473684
2022-05-08,2.12631578947368
2022-05-09,2.09887640449438
2022-05-10,2.11538461538462
2022-05-11,2.12272727272727
2022-05-12,2.12210526315789
2022-05-13,2.13870967741935
2022-05-14,2.14791666666667
2022-05-15,2.11509433962264
2022-05-16,1.9828125
2022-05-17,1.67368421052632
2022-05-18,1.675
2022-05-19,1.65425531914894
2022-05-20,1.64791666666667
2022-05-21,1.62857142857143
2022-05-22,1.67604166666667
2022-05-23,1.61789473684211
