"datetime","V1"
2020-07-11,31.14625
2020-07-12,31.5654166666667
2020-07-13,31.7089583333333
2020-07-14,31.7841666666667
2020-07-15,31.9135294117647
2020-07-16,31.8244680851064
2020-07-17,31.871875
2020-07-18,31.76125
2020-07-19,31.8127083333333
2020-07-20,31.8979166666667
2020-07-21,31.964375
2020-07-22,31.8560416666667
2020-07-23,31.5275
2020-07-24,31.4041666666667
2020-07-25,31.4395833333333
2020-07-26,31.5260416666667
2020-07-27,31.5822916666667
2020-07-28,31.525
2020-07-29,31.270625
2020-07-30,31.1035416666667
2020-07-31,31.1896551724138
2020-08-01,31.7142553191489
2020-08-02,31.854375
2020-08-03,31.7002083333333
2020-08-04,31.8975
2020-08-05,32.0679166666667
2020-08-06,32.118125
2020-08-07,31.9147916666667
2020-08-08,31.5558333333333
2020-08-09,31.72375
2020-08-10,31.910625
2020-08-11,31.79625
2020-08-12,31.4527083333333
2020-08-13,31.6325
2020-08-14,31.7677083333333
2020-08-15,31.7504166666667
2020-08-16,31.7122916666667
2020-08-17,31.8702083333333
2020-08-18,31.57875
2020-08-19,31.1129166666667
2020-08-20,30.949375
2020-08-21,30.5885416666667
2020-08-22,30.1822916666667
2020-08-23,30.13375
2020-08-24,30.4370833333333
2020-08-25,30.7245833333333
2020-08-26,31.0145833333333
2020-08-27,31.114375
2020-08-28,31.1179166666667
2020-08-29,31.1770833333333
2020-08-30,30.8920833333333
2020-08-31,30.7083333333333
2020-09-01,30.63125
2020-09-02,30.89625
2020-09-03,31.36125
2020-09-04,31.6760416666667
2020-09-05,31.7302083333333
2020-09-06,31.80125
2020-09-07,31.4010416666667
2020-09-08,31.0210416666667
2020-09-09,30.7747916666667
2020-09-10,30.8019444444444
2020-09-11,30.690625
2020-09-12,30.4979166666667
2020-09-13,30.3060416666667
2020-09-14,30.2804166666667
2020-09-15,30.1529166666667
2020-09-16,30.0064583333333
2020-09-17,29.7689583333333
2020-09-18,29.6589583333333
2020-09-19,29.3933333333333
2020-09-20,28.5258333333333
2020-09-21,27.6902083333333
2020-09-22,27.2791666666667
2020-09-23,27.079375
2020-09-24,27.1812765957447
2020-09-25,27.585
2020-09-26,28.128125
2020-09-27,28.4983333333333
2020-09-28,28.1152083333333
2020-09-29,28.04
2020-09-30,27.5672916666667
2020-10-01,27.1889583333333
2020-10-02,26.8414583333333
2020-10-03,26.3302083333333
2020-10-04,25.724375
2020-10-05,25.2075
2020-10-06,25.2422916666667
2020-10-07,25.90575
2020-10-08,26.5
2020-10-09,26.9889583333333
2020-10-10,27.1935416666667
2020-10-11,27.5133333333333
2020-10-12,27.4729166666667
2020-10-13,27.4222916666667
2020-10-14,27.6320833333333
2020-10-15,27.6602083333333
2020-10-16,27.8491666666667
2020-10-17,27.58375
2020-10-18,27.41
2020-10-19,26.8897872340426
2020-10-20,26.82125
2020-10-21,26.7483333333333
2020-10-22,26.6772916666667
2020-10-23,26.7304166666667
2020-10-24,26.7566666666667
2020-10-25,26.81375
2020-10-26,27.0816666666667
2020-10-27,27.1695833333333
2020-10-28,27.2741666666667
2020-10-29,27.350625
2020-10-30,27.0347916666667
2020-10-31,26.3978723404255
2020-11-01,26.41
